pair,adf_p,beta,tr_sharpe,te_sharpe,te_total,te_trades,te_sharpe_maker
MANA/XLM,0.5077086582117527,1.726238470395545,0.9260232840698128,-0.5705752705143662,-1.2952196893343155,32,-0.5133638559231827
MANA/XRP,0.3965938211793725,0.3759595704019809,-0.11758532248363214,0.4791786873688748,0.33993967653495993,20,0.5920475004584355
MKR/NEAR,0.6199724771449086,0.29280496505743825,-0.3338701065155002,-0.6411495883263072,-0.670938879659308,25,-0.5437598260351671
MKR/OP,0.8038864614098604,0.23482486525011562,-1.0570237535800096,-0.553813645147983,-0.5250944669915787,22,-0.4591263047349405
MKR/SAND,0.9834500883921031,-0.3580703467659126,0.04065736335045311,0.7935664488341271,0.9346351061209119,23,0.868655101510094
MKR/SHIB,0.002713223137534953,0.7389468560963456,-0.48883148915504326,-0.7285387420663182,-0.9398828347654377,30,-0.6332577264742643
MKR/SOL,0.7089236326467983,0.30695933519750185,0.7822696264772238,-0.7562818915450876,-0.958432251455893,25,-0.6749311619709601
MKR/UNI,0.08229057582554478,0.8388364401324444,0.2539957711234983,-1.1032928992805318,-1.6876336512984742,31,-1.0184548723319173
MKR/XLM,0.002680540008411003,0.9497785355280907,0.9675159426781562,-0.4207652025669815,-0.7703736515508081,33,-0.3477242553996834
MKR/XRP,0.10776819118977038,0.1877968566671413,-0.6091492355601912,0.2583973024997827,0.16277237708210457,13,0.33971193379042985
NEAR/OP,0.638662114054217,0.42707907424460745,-0.6749374539253311,-0.09436008619943737,-0.09775528434027339,28,0.01368655703911454
NEAR/SAND,0.920810049763151,0.4413430964837046,-0.5777238159218664,0.9098300516031994,0.8921667669960326,27,1.0147043245571523
NEAR/SHIB,0.09960468259932592,1.6313267628151231,0.40787725614811765,0.13428906149129471,0.19746616320993038,34,0.22629870617875572
NEAR/SOL,0.6313215585994056,0.7905343047925331,0.8884338094026968,-0.20957449431096928,-0.23518665690005336,33,-0.09151848898544626
NEAR/SUI,0.18161862005630458,0.3005792650110317,-0.6592977536659038,0.6087838098891811,0.48173046962606436,20,0.7063295594970715
NEAR/UNI,0.280492122271973,2.0227138822044153,0.22835362824863065,0.49097693931395125,1.2020474159925738,28,0.5363219593954747
NEAR/XLM,0.5312661807958317,2.1087462796616685,0.8520964260576338,-0.41138434743758395,-1.2797647665790957,30,-0.37232878614711995
NEAR/XRP,0.5785239747124554,0.4286263807767213,-0.6355369572863586,0.2872876937623806,0.2384120131870847,23,0.39631579694304586
OP/SAND,0.1370515631612214,0.3761651816721781,-0.10541322099493451,0.9393909376472648,0.9890493274033056,29,1.0463243065734726
OP/SHIB,0.10026792450146244,0.6042727549193753,0.0023758863454498872,0.3487470278549658,0.3565928740692331,28,0.4564569609199217
OP/SOL,0.05117872654520296,0.37813506119337537,0.2022715420604235,0.3577711768064984,0.39845698182050215,32,0.47088745261948517
OP/SUI,0.5971369214230939,0.020019252308876734,-0.34683244033847593,1.0012710087201093,0.9074544873153969,22,1.0941267653394082
OP/UNI,0.1687960589768166,0.99893726637264,-0.08141831647376863,-0.25520025510116107,-0.2564042645212111,24,-0.15911477409636712
OP/XLM,0.11311070112578614,0.709517612847663,-0.6677611729350494,-0.5962953139886931,-0.8080582792658497,30,-0.5065648485968542
OP/XRP,0.4402062008614833,0.12160256442540775,0.45592506845336456,-0.01623571908666952,-0.015897639624163518,22,0.07337455712727867
SAND/SHIB,0.46203278672570414,0.15977659852449802,0.023444772459792377,0.2860883137659568,0.4647821876418172,26,0.35028494934101784
SAND/SOL,0.2861477106133681,-0.03846615977086455,-0.335211041077935,0.26196955069299344,0.4659437874339679,28,0.32518598294423623
SAND/SUI,0.3759448930452095,0.19963483832212778,-0.5958271843864704,1.747809064273654,1.5501552346969456,19,1.8265333253981175
SAND/UNI,0.5413056927205522,0.36801112183669693,-0.23001265804960186,0.6424941438966869,1.0234393938627284,27,0.70942581534595
SAND/XLM,0.3020405824698883,-0.10616479423846303,-0.26132664395926863,0.35354798865585985,0.6404695011286042,29,0.4173839486162333
SAND/XRP,0.34462234071685804,0.4686505690830587,0.0547318365010163,1.9086815332869398,1.906411985574306,23,1.9942082414011655
SHIB/SOL,0.06497511527411927,0.5015644904631585,0.27570525908675136,0.03500633580211717,0.047131674249882405,36,0.14161907261860895
SHIB/SUI,0.44189069303715744,0.3513094443866101,-0.12594129323961795,1.7529599441191561,0.5880031719663106,17,1.9364439890967362
SHIB/UNI,4.5273115492978054e-05,0.882533796796957,-0.0798015831180443,-0.19558565992602164,-0.2997993087413808,35,-0.10271775150312355
SHIB/XLM,0.0014877923201239327,0.9911034655754947,-0.6121838729085681,-0.6791331039521382,-1.1632588230599223,35,-0.5960612817617545
SHIB/XRP,0.47599964698282626,0.4468315936654832,-1.2776343961906438,0.856635502373977,0.422932599631623,21,1.0222280350958093
SOL/SUI,0.02222981412567342,0.47694452883339244,-0.404553170078795,1.2825449636089674,0.49434850818259657,20,1.481106652370502
SOL/UNI,0.02175465341587904,0.5482387090249502,-1.0990320270108163,-1.1560806789181428,-1.4991929856105728,32,-1.053719571218317
SOL/XLM,0.012683102830691871,0.542388577629477,-0.2781749467795238,-1.2439534732489255,-1.873900748868307,35,-1.147396543402999
SOL/XRP,0.00651262310407311,1.102414081881666,-2.108587491005956,-0.09406964352312815,-0.04995557018657629,17,0.03374668382784063
SUI/UNI,0.43241109554417045,1.5109707511093298,-0.7696788347961591,0.24068319422259243,0.2330868010099885,20,0.3242826691489542
SUI/XLM,0.14173931294728448,0.9456543006714486,0.17502777304960074,-1.1485800653037983,-0.8995142414172569,21,-1.038402256786509
SUI/XRP,0.222163685944248,0.8690909683335113,0.08646857704776002,-0.7578157484160593,-0.44806241380421485,15,-0.653742591610791
UNI/XLM,0.03064289132595029,1.0503987577061218,0.22304306731283025,-0.6105855140063805,-1.2987568903124393,37,-0.5398955899787755
UNI/XRP,0.27942096588454113,0.4929888041362848,-0.5606205080727049,0.15165257095449342,0.10152553962336236,17,0.25508828035573194
XLM/XRP,0.00013795294558332992,0.7923419042182814,0.010462669147203856,-0.21089232268895436,-0.13310326869520905,22,-0.07130341728934085
