ts,o,h,l,close,vol,dt
1683676800000,1.736,1.951,1.692,1.83,187200.26,2023-05-10 00:00:00+00:00
1683763200000,1.83,1.83,1.63,1.716,89612.67,2023-05-11 00:00:00+00:00
1683849600000,1.707,1.816,1.659,1.816,89003.24,2023-05-12 00:00:00+00:00
1683936000000,1.804,1.881,1.776,1.824,31350.05,2023-05-13 00:00:00+00:00
1684022400000,1.818,1.896,1.782,1.829,36073.72,2023-05-14 00:00:00+00:00
1684108800000,1.819,1.891,1.8,1.814,36521.26,2023-05-15 00:00:00+00:00
1684195200000,1.81,1.985,1.771,1.927,101074.41,2023-05-16 00:00:00+00:00
1684281600000,1.924,2.363,1.923,2.294,170247.31,2023-05-17 00:00:00+00:00
1684368000000,2.303,2.504,2.255,2.395,152331.9,2023-05-18 00:00:00+00:00
1684454400000,2.389,2.457,2.311,2.311,66369.74,2023-05-19 00:00:00+00:00
1684540800000,2.321,2.414,2.269,2.351,61968.11,2023-05-20 00:00:00+00:00
1684627200000,2.345,2.94,2.327,2.47,172201.86,2023-05-21 00:00:00+00:00
1684713600000,2.463,2.514,2.35,2.449,79193.95,2023-05-22 00:00:00+00:00
1684800000000,2.442,2.795,2.403,2.719,173921.03,2023-05-23 00:00:00+00:00
1684886400000,2.701,2.755,2.407,2.634,235793.02,2023-05-24 00:00:00+00:00
1684972800000,2.631,2.9,2.517,2.697,167934.19,2023-05-25 00:00:00+00:00
1685059200000,2.697,2.877,2.657,2.723,125280.92,2023-05-26 00:00:00+00:00
1685145600000,2.724,2.787,2.608,2.648,74126.58,2023-05-27 00:00:00+00:00
1685232000000,2.638,2.808,2.611,2.742,67148.5,2023-05-28 00:00:00+00:00
1685318400000,2.742,2.767,2.502,2.548,67655.77,2023-05-29 00:00:00+00:00
1685404800000,2.539,2.689,2.5,2.576,107389.29,2023-05-30 00:00:00+00:00
1685491200000,2.57,2.622,2.423,2.525,94888.01,2023-05-31 00:00:00+00:00
1685577600000,2.527,2.619,2.435,2.496,36791.46,2023-06-01 00:00:00+00:00
1685664000000,2.496,2.647,2.474,2.579,86650.68,2023-06-02 00:00:00+00:00
1685750400000,2.561,2.635,2.536,2.608,30668.09,2023-06-03 00:00:00+00:00
1685836800000,2.592,2.77,2.578,2.677,79531.82,2023-06-04 00:00:00+00:00
1685923200000,2.677,2.716,2.236,2.292,210877.94,2023-06-05 00:00:00+00:00
1686009600000,2.3,2.457,2.175,2.41,129295.8,2023-06-06 00:00:00+00:00
1686096000000,2.405,2.418,2.2,2.218,72959.9,2023-06-07 00:00:00+00:00
1686182400000,2.217,2.3,2.047,2.276,20115.42,2023-06-08 00:00:00+00:00
1686268800000,2.261,2.378,2.171,2.315,24525.39,2023-06-09 00:00:00+00:00
1686355200000,2.297,2.297,1.82,1.916,47968.91,2023-06-10 00:00:00+00:00
1686441600000,1.917,2.0,1.831,1.949,18333.76,2023-06-11 00:00:00+00:00
1686528000000,1.948,1.976,1.834,1.973,20597.14,2023-06-12 00:00:00+00:00
1686614400000,1.973,1.994,1.914,1.92,7668.96,2023-06-13 00:00:00+00:00
1686700800000,1.922,1.962,1.817,1.817,12158.16,2023-06-14 00:00:00+00:00
1686787200000,1.816,1.877,1.681,1.877,17047.31,2023-06-15 00:00:00+00:00
1686873600000,1.854,1.914,1.84,1.912,3685.3,2023-06-16 00:00:00+00:00
1686960000000,1.894,2.104,1.804,2.08,19519.84,2023-06-17 00:00:00+00:00
1687046400000,2.072,2.103,1.985,1.985,5718.04,2023-06-18 00:00:00+00:00
1687132800000,1.985,2.071,1.94,2.071,5690.56,2023-06-19 00:00:00+00:00
1687219200000,2.07,2.111,1.915,2.099,28888.41,2023-06-20 00:00:00+00:00
1687305600000,2.1,2.362,2.099,2.281,112383.62,2023-06-21 00:00:00+00:00
1687392000000,2.279,2.349,2.176,2.191,29899.27,2023-06-22 00:00:00+00:00
1687478400000,2.191,2.287,2.15,2.161,20251.55,2023-06-23 00:00:00+00:00
1687564800000,2.182,2.182,2.015,2.041,15628.56,2023-06-24 00:00:00+00:00
1687651200000,2.062,2.171,2.027,2.066,22791.99,2023-06-25 00:00:00+00:00
1687737600000,2.048,2.123,2.016,2.098,11214.18,2023-06-26 00:00:00+00:00
1687824000000,2.085,2.114,2.016,2.054,19583.82,2023-06-27 00:00:00+00:00
1687910400000,2.052,2.054,1.888,1.914,19858.99,2023-06-28 00:00:00+00:00
1687996800000,1.92,2.026,1.911,2.006,8754.38,2023-06-29 00:00:00+00:00
1688083200000,1.994,2.092,1.919,2.05,116987.57,2023-06-30 00:00:00+00:00
1688169600000,2.05,2.073,2.031,2.073,6195.81,2023-07-01 00:00:00+00:00
1688256000000,2.06,2.06,1.986,2.034,6985.38,2023-07-02 00:00:00+00:00
1688342400000,2.034,2.151,2.013,2.138,16754.87,2023-07-03 00:00:00+00:00
1688428800000,2.138,2.218,2.066,2.075,19635.19,2023-07-04 00:00:00+00:00
1688515200000,2.072,2.088,1.946,1.968,18933.17,2023-07-05 00:00:00+00:00
1688601600000,1.962,2.069,1.911,1.935,45740.65,2023-07-06 00:00:00+00:00
1688688000000,1.944,1.962,1.851,1.957,27130.4,2023-07-07 00:00:00+00:00
1688774400000,1.951,1.987,1.91,1.943,10794.53,2023-07-08 00:00:00+00:00
1688860800000,1.944,1.968,1.918,1.918,8057.38,2023-07-09 00:00:00+00:00
1688947200000,1.927,1.953,1.844,1.904,20261.61,2023-07-10 00:00:00+00:00
1689033600000,1.91,1.996,1.894,1.996,12936.31,2023-07-11 00:00:00+00:00
1689120000000,1.996,2.027,1.92,1.939,15967.99,2023-07-12 00:00:00+00:00
1689206400000,1.945,2.125,1.91,2.125,34446.39,2023-07-13 00:00:00+00:00
1689292800000,2.123,2.217,1.95,2.015,47676.97,2023-07-14 00:00:00+00:00
1689379200000,2.006,2.04,1.978,2.017,6356.21,2023-07-15 00:00:00+00:00
1689465600000,2.017,2.026,1.855,1.937,16200.5,2023-07-16 00:00:00+00:00
1689552000000,1.937,1.966,1.83,1.959,36552.78,2023-07-17 00:00:00+00:00
1689638400000,1.96,1.991,1.849,1.859,14270.86,2023-07-18 00:00:00+00:00
1689724800000,1.877,1.905,1.835,1.873,31994.42,2023-07-19 00:00:00+00:00
1689811200000,1.857,1.925,1.834,1.858,10916.6,2023-07-20 00:00:00+00:00
1689897600000,1.854,1.899,1.834,1.889,9447.69,2023-07-21 00:00:00+00:00
1689984000000,1.875,1.884,1.807,1.817,6402.92,2023-07-22 00:00:00+00:00
1690070400000,1.824,1.867,1.804,1.834,3708.29,2023-07-23 00:00:00+00:00
