ts,o,h,l,close,vol,dt
1689811200000,1.49,1.601,1.487,1.524,17956.2,2023-07-20 00:00:00+00:00
1689897600000,1.511,1.52,1.476,1.48,3267.7,2023-07-21 00:00:00+00:00
1689984000000,1.48,1.486,1.43,1.441,6284.4,2023-07-22 00:00:00+00:00
1690070400000,1.441,1.475,1.441,1.447,3424.1,2023-07-23 00:00:00+00:00
1690156800000,1.457,1.46,1.351,1.378,6591.0,2023-07-24 00:00:00+00:00
1690243200000,1.378,1.378,1.333,1.339,5586.2,2023-07-25 00:00:00+00:00
1690329600000,1.349,1.376,1.321,1.358,8828.5,2023-07-26 00:00:00+00:00
1690416000000,1.364,1.385,1.353,1.383,2227.8,2023-07-27 00:00:00+00:00
1690502400000,1.377,1.407,1.373,1.391,3565.9,2023-07-28 00:00:00+00:00
1690588800000,1.394,1.408,1.394,1.404,1609.8,2023-07-29 00:00:00+00:00
1690675200000,1.408,1.415,1.373,1.39,2573.4,2023-07-30 00:00:00+00:00
1690761600000,1.396,1.415,1.355,1.364,4555.9,2023-07-31 00:00:00+00:00
1690848000000,1.371,1.416,1.336,1.416,9273.0,2023-08-01 00:00:00+00:00
1690934400000,1.412,1.452,1.384,1.405,13298.8,2023-08-02 00:00:00+00:00
1691020800000,1.397,1.417,1.357,1.36,4777.6,2023-08-03 00:00:00+00:00
1691107200000,1.357,1.362,1.325,1.34,9100.3,2023-08-04 00:00:00+00:00
1691193600000,1.341,1.355,1.331,1.355,3693.4,2023-08-05 00:00:00+00:00
1691280000000,1.352,1.367,1.338,1.34,4856.5,2023-08-06 00:00:00+00:00
1691366400000,1.336,1.359,1.306,1.337,4697.1,2023-08-07 00:00:00+00:00
1691452800000,1.342,1.372,1.333,1.371,4350.8,2023-08-08 00:00:00+00:00
1691539200000,1.364,1.369,1.336,1.337,7391.9,2023-08-09 00:00:00+00:00
1691625600000,1.35,1.35,1.331,1.337,3237.8,2023-08-10 00:00:00+00:00
1691712000000,1.337,1.338,1.323,1.332,8276.0,2023-08-11 00:00:00+00:00
1691798400000,1.333,1.354,1.333,1.34,2281.3,2023-08-12 00:00:00+00:00
1691884800000,1.347,1.358,1.338,1.338,11615.8,2023-08-13 00:00:00+00:00
1691971200000,1.343,1.354,1.333,1.334,5547.4,2023-08-14 00:00:00+00:00
1692057600000,1.339,1.339,1.271,1.284,5508.9,2023-08-15 00:00:00+00:00
1692144000000,1.291,1.291,1.183,1.21,5934.0,2023-08-16 00:00:00+00:00
1692230400000,1.209,1.221,1.045,1.122,8471.7,2023-08-17 00:00:00+00:00
1692316800000,1.126,1.153,1.112,1.141,8533.3,2023-08-18 00:00:00+00:00
1692403200000,1.141,1.188,1.136,1.161,6189.4,2023-08-19 00:00:00+00:00
1692489600000,1.167,1.17,1.158,1.17,970.9,2023-08-20 00:00:00+00:00
1692576000000,1.164,1.188,1.112,1.134,5744.8,2023-08-21 00:00:00+00:00
1692662400000,1.137,1.17,1.1,1.17,8556.4,2023-08-22 00:00:00+00:00
1692748800000,1.173,1.221,1.147,1.206,8705.7,2023-08-23 00:00:00+00:00
1692835200000,1.206,1.212,1.173,1.19,3224.5,2023-08-24 00:00:00+00:00
1692921600000,1.197,1.213,1.15,1.191,4816.5,2023-08-25 00:00:00+00:00
1693008000000,1.192,1.219,1.192,1.193,1881.0,2023-08-26 00:00:00+00:00
1693094400000,1.192,1.232,1.173,1.178,15555.2,2023-08-27 00:00:00+00:00
1693180800000,1.169,1.207,1.14,1.197,4620.4,2023-08-28 00:00:00+00:00
1693267200000,1.196,1.254,1.164,1.225,9252.4,2023-08-29 00:00:00+00:00
1693353600000,1.219,1.219,1.19,1.209,1841.8,2023-08-30 00:00:00+00:00
1693440000000,1.211,1.219,1.137,1.155,7469.1,2023-08-31 00:00:00+00:00
1693526400000,1.155,1.17,1.12,1.141,2667.7,2023-09-01 00:00:00+00:00
1693612800000,1.133,1.14,1.106,1.131,5973.6,2023-09-02 00:00:00+00:00
1693699200000,1.125,1.147,1.118,1.123,10626.6,2023-09-03 00:00:00+00:00
1693785600000,1.139,1.145,1.111,1.126,3254.5,2023-09-04 00:00:00+00:00
1693872000000,1.123,1.149,1.111,1.121,3511.1,2023-09-05 00:00:00+00:00
1693958400000,1.131,1.142,1.108,1.124,3630.8,2023-09-06 00:00:00+00:00
1694044800000,1.126,1.16,1.125,1.152,8960.2,2023-09-07 00:00:00+00:00
1694131200000,1.151,1.163,1.139,1.151,15938.3,2023-09-08 00:00:00+00:00
1694217600000,1.152,1.185,1.152,1.167,20223.9,2023-09-09 00:00:00+00:00
1694304000000,1.164,1.28,1.12,1.152,27433.7,2023-09-10 00:00:00+00:00
1694390400000,1.154,1.16,1.081,1.1,9866.9,2023-09-11 00:00:00+00:00
1694476800000,1.103,1.147,1.07,1.093,17732.0,2023-09-12 00:00:00+00:00
1694563200000,1.071,1.101,1.064,1.093,6372.9,2023-09-13 00:00:00+00:00
1694649600000,1.089,1.118,1.086,1.109,6777.6,2023-09-14 00:00:00+00:00
1694736000000,1.111,1.133,1.101,1.126,6482.2,2023-09-15 00:00:00+00:00
1694822400000,1.12,1.147,1.12,1.139,2378.9,2023-09-16 00:00:00+00:00
1694908800000,1.136,1.14,1.076,1.09,2775.7,2023-09-17 00:00:00+00:00
1694995200000,1.104,1.123,1.07,1.101,11608.8,2023-09-18 00:00:00+00:00
1695081600000,1.101,1.13,1.093,1.118,3805.0,2023-09-19 00:00:00+00:00
1695168000000,1.126,1.126,1.101,1.123,6102.6,2023-09-20 00:00:00+00:00
1695254400000,1.125,1.151,1.102,1.122,26313.8,2023-09-21 00:00:00+00:00
1695340800000,1.126,1.132,1.107,1.119,5248.2,2023-09-22 00:00:00+00:00
1695427200000,1.12,1.121,1.11,1.113,1802.0,2023-09-23 00:00:00+00:00
1695513600000,1.111,1.115,1.086,1.095,1883.5,2023-09-24 00:00:00+00:00
1695600000000,1.092,1.112,1.085,1.102,2094.3,2023-09-25 00:00:00+00:00
1695686400000,1.097,1.107,1.076,1.078,3077.3,2023-09-26 00:00:00+00:00
