et,mid,spread,bidsz5,asksz5,imb1,imb5,tape_sv,tape_vol,tape_cnt,tape_aggr,tape_bigsv,ofi_w,fwd30,fwd60,fwd300
1781327134.749,5.098,0.0011769321302472003,1987.8999999999999,703.6999999999999,-0.3914835164835165,0.4771139842472878,244.0,460.39999999990687,8.0,0.76498696785422,0.0,-481.40000000000873,1.7422095325620347e-16,-0.0015692428403295425,0.0007846214201648583
1781327139.749,5.0975,0.000980872976949464,1587.1000000000001,824.6,0.09224011713030743,0.316167019115147,244.0,460.39999999990687,8.0,0.76498696785422,0.0,-337.70000000001164,-0.00029426189308485664,-0.0014713094654242832,0.00088278567925457
1781327144.749,5.093999999999999,0.00039261876717702787,1533.3,463.0,-0.24781939456131352,0.5361418624455242,-76.40000000000146,536.7999999999302,10.0,0.4288375558868137,0.0,-713.1000000000058,0.0007852375343544044,-0.0004907734589712412,0.0015704750687084601
1781327149.749,5.0935,0.0005889859625012494,1441.9,542.3,0.2410714285714286,0.4533817155528677,-309.0,769.3999999999069,14.0,0.2991941772810495,-146.60000000000036,-720.6000000000058,0.0010798075979190154,-0.0004908216354177659,0.0019632865416708894
1781327154.749,5.0969999999999995,0.00039238767902683537,1700.8,735.9,-0.27703523693803156,0.3959863750153897,-415.0,663.3999999999069,12.0,0.18721736508897963,-146.60000000000036,-429.5,-0.0005885815185401659,-0.0010790661173238408,0.00156955071610769
1781327159.749,5.0975,0.0005885237861697133,903.8,680.8,0.057777777777777775,0.14072952164584124,-204.8000000000029,873.5999999998603,16.0,0.38278388278397063,-146.60000000000036,-262.29999999998836,-0.001373222167729215,-0.0010789602746443582,0.0021579205492888907
1781327164.749,5.098000000000001,0.000392310710082342,1052.2,420.4,-0.1292407108239096,0.4290370772782834,-220.8000000000029,641.1999999999534,12.0,0.3278228321896864,-146.60000000000036,-69.89999999999418,-0.0015692428403297164,-0.0010788544527266582,0.002451941938014768
1781327169.749,5.096,0.0007849293563578413,1234.5,724.9,0.3303741280913127,0.2600796162090436,-328.6000000000058,749.0,14.0,0.2806408544726457,-146.60000000000036,-217.49999999998545,-0.0011773940345369363,-0.0007849293563578413,0.0024529042386183847
1781327174.749,5.098000000000001,0.000392310710082342,1173.5,877.1,0.18452380952380953,0.14454306056763874,-24.60000000000582,656.1999999999534,12.0,0.48125571472113804,-146.60000000000036,405.40000000000873,-0.0012750098077679163,-0.0007846214201650324,0.0025500196155354843
1781327179.749,5.099,0.0007844675426553362,1173.5,2122.5,-0.2107089737233515,-0.2879247572815534,427.1999999999971,642.8000000000466,12.0,0.8322962041069715,139.79999999999927,588.3000000000175,-0.0015689350853110209,-0.0009805844283194316,0.002255344185134309
1781327184.749,5.094,0.0011778563015312578,1529.7,595.6,-0.07534747622531089,0.43951442149343617,69.19999999998981,1000.800000000163,18.0,0.5345723421262119,-131.39999999999964,-135.1999999999971,-0.0004907734589714155,0.0007852375343540556,0.0032391048292107843
1781327189.749,5.0905000000000005,0.0005893330714073716,1420.5,514.9,-0.024144869215291735,0.46791360958974887,-267.40000000000873,917.0000000002328,16.0,0.3541984732823401,-131.39999999999964,-354.3999999999942,0.000294666535703773,0.0013751104999508246,0.0038306649641487007
1781327194.749,5.09,0.0007858546168957877,1788.5,488.1,-0.008919722497522285,0.5712026706492138,-477.8000000000102,1127.4000000002561,20.0,0.28809650523320435,-131.39999999999964,-439.8999999999942,0.0004911591355599982,0.0014734774066798202,0.003929273084479288
1781327199.749,5.09,0.0007858546168957877,1655.8999999999999,698.3,0.35853812224322623,0.4067623821255628,-184.40000000000873,1205.2000000001863,22.0,0.4234981745767393,-131.39999999999964,-265.8999999999942,0.00039292730844806836,0.0018664047151278884,0.003929273084479288
1781327204.749,5.0915,0.0009820288716488055,1700.1,770.4,0.19351230425055932,0.3763205828779599,-204.20000000000437,1185.4000000002561,22.0,0.4138687362914381,-131.39999999999964,-277.3999999999942,0.0004910144358243156,0.001374840420308293,0.0036335068251005633
1781327209.749,5.090999999999999,0.0003928501276762483,459.7,523.5,-0.5037298782881823,-0.06489015459723353,-423.40000000000873,966.2000000001863,18.0,0.2808942247980881,-271.1999999999989,-515.3000000000029,0.0005892751915144597,0.0016696130426245349,0.003732076212924795
1781327214.749,5.0915,0.0005892173229893182,939.8,314.6,0.2981651376146789,0.4984056122448979,317.59999999999854,991.2000000000698,18.0,0.6602098466504429,0.0,147.70000000001164,0.0012766375331434647,0.0020622606304626138,0.0037317097122655657
1781327219.749,5.0920000000000005,0.0007855459544384225,892.5,429.6,0.19125070106561978,0.35012480145223507,317.59999999999854,991.2000000000698,18.0,0.6602098466504429,0.0,259.8000000000029,0.0010801256873526346,0.0018656716417908828,0.003534956794972291
1781327224.749,5.0925,0.0005891016200294774,883.9000000000001,429.6,-0.13632781717888098,0.3458698134754473,528.0,780.8000000000466,14.0,0.838114754098266,0.0,363.1000000000058,0.000981836033382404,0.000981836033382404,0.0034364261168383274
1781327229.749,5.0920000000000005,0.0007855459544384225,1594.8000000000002,429.6,-0.1239282930631332,0.5755779490219325,232.8000000000029,704.8000000000466,12.0,0.665153234960212,0.0,250.5,0.0014728986645719331,0.0012765121759621095,0.003534956794972291
1781327234.749,5.093999999999999,0.00039261876717702787,1060.9,826.7,0.015847860538827203,0.12407289680016954,147.0,619.0,10.0,0.6187399030694669,0.0,186.20000000001164,0.0008833922261484435,0.0008833922261484435,0.003042795445622358
1781327239.749,5.093999999999999,0.00039261876717702787,339.2,716.4,-0.2797752808988765,-0.35733232284956423,147.0,619.0,10.0,0.6187399030694669,0.0,262.70000000001164,0.001079701609737219,0.0006870828425600168,0.0032391048292109595
1781327244.749,5.098,0.0007846214201646841,932.0,522.9,0.39575205895101867,0.2811877104955667,-364.1999999999971,364.19999999995343,6.0,0.0,0.0,823.3000000000029,0.0007846214201648583,0.0005884660651236001,0.0024519419380149426
1781327249.749,5.0975,0.0005885237861697133,886.6,780.9,0.02709906708129718,0.06338830584707648,-237.79999999999563,237.79999999993015,4.0,0.0,0.0,670.3999999999942,0.0007846983815595016,0.0005885237861697133,0.0025502697400686413
1781327254.749,5.0975,0.00019617459538978828,793.0,766.2,-0.07752545027407987,0.017188301693175957,-18.799999999995634,456.79999999993015,8.0,0.47942206654998576,0.0,715.1999999999825,0.0,0.0007846983815595016,0.0021579205492887163
1781327259.749,5.099500000000001,0.0009804882831649952,793.0,1037.5,-0.3082795067527892,-0.13357006282436493,90.80000000000291,347.19999999995343,6.0,0.630760368663679,0.0,838.7999999999884,-0.00019609765663324287,0.00039219531326578904,0.0014707324247472315
1781327264.749,5.0985,0.0009806805923310569,1069.5,287.7,0.6184271754304328,0.5760389036251105,-27.0,465.0,8.0,0.47096774193548385,0.0,710.9999999999854,0.0,9.806805923322764e-05,0.001765225066196007
1781327269.749,5.099500000000001,0.0009804882831649952,1035.7,413.3,-0.1023339317773788,0.42953761214630787,-27.0,465.0,8.0,0.47096774193548385,0.0,853.7999999999884,-0.0003921953132661374,9.80488283162731e-05,0.0015687812530638529
1781327274.749,5.102,0.0007840062720502641,1005.0,683.8,0.45396825396825397,0.19019422074846049,101.19999999999709,336.80000000004657,6.0,0.6502375296911215,0.0,288.79999999998836,-0.00019600156801260953,-0.00039200313602521906,0.0010780086240689173
1781327279.749,5.1015,0.00019602077820255492,681.5,575.3,-0.23853211009174308,0.08450031826861876,187.1999999999971,422.80000000004657,8.0,0.7213812677388042,0.0,328.6999999999971,-0.00019602077820238083,-9.801038910119041e-05,0.0011761246692149814
1781327284.749,5.0975,0.0005885237861697133,1031.8999999999999,708.2,-0.43177046885934217,0.18602379173610703,-31.80000000000291,203.80000000004657,4.0,0.42198233562306353,0.0,-55.59999999999127,0.0007846983815595016,0.00088278567925457,0.001863658656204034
1781327289.749,5.0985,0.0005884083553984948,459.3,518.5,-0.2660238230289279,-0.06054407854366945,172.8000000000029,408.4000000001397,8.0,0.7115572967675742,0.0,42.60000000000582,0.000588408355398669,0.00019613611846645528,0.0013729528292636191
1781327294.749,5.0985,0.0005884083553984948,401.2,573.0,0.12521739130434786,-0.1763498254978444,290.6000000000058,290.60000000009313,6.0,0.9999999999995994,0.0,95.5,9.806805923322764e-05,0.00039227223693256215,0.0012748847700305656
1781327299.749,5.0975,0.0005885237861697133,1532.9,649.6,-0.026022304832713755,0.40471935853379154,261.8000000000029,520.6000000000931,10.0,0.7514406454089194,0.0,-78.89999999999418,0.000490436488474645,0.000490436488474645,0.0011770475723394266
1781327304.749,5.101,0.0011762399529504466,528.5,886.7,-0.08526490066225163,-0.2531091011871114,261.8000000000029,520.6000000000931,10.0,0.7514406454089194,0.0,100.20000000001164,-0.00019603999215846577,-0.00019603999215846577,9.801999607914583e-05
1781327309.749,5.1005,0.00019605920988144965,1188.8,605.5999999999999,0.18793969849246234,0.3250111457868926,175.8000000000029,434.60000000009313,8.0,0.702254947077515,0.0,163.80000000001746,9.802960494063775e-05,9.802960494063775e-05,0.0
1781327314.749,5.1015,0.0005880623346074907,1188.8,754.9,-0.03667481662591687,0.22323403817461543,256.6000000000058,515.4000000001397,10.0,0.7489328676752759,0.0,556.5000000000146,9.801038910136452e-05,-0.0006860727237086811,0.00039204155640510985
1781327319.749,5.1015,0.0005880623346074907,1058.2,754.9,-0.03667481662591687,0.16728255474049974,-71.19999999999709,434.0,8.0,0.4179723502303343,0.0,389.50000000001455,-0.00039204155640476166,-0.0007840831128098716,0.00029403116730374534
1781327324.749,5.099,0.0011767013139831785,515.5,635.3,-0.1902834008097166,-0.10410149461244349,-189.39999999999418,552.1999999999534,10.0,0.32850416515751607,0.0,-158.5,0.0002941753284957946,-0.0002941753284957946,0.0007844675426553362
1781327329.749,5.1,0.00039215686274505487,736.0,448.5,0.14597970335675253,0.24271844660194175,-160.59999999999127,322.19999999995343,6.0,0.250775915580385,0.0,-32.90000000000873,0.0,0.0007843137254902839,0.0005882352941176693
1781327334.749,5.1,0.00039215686274505487,736.0,448.5,0.14597970335675253,0.24271844660194175,-160.59999999999127,322.19999999995343,6.0,0.250775915580385,0.0,-387.90000000000873,0.0,0.0005882352941176693,0.0005882352941176693
1781327339.749,5.101,0.0007841599686335149,838.3000000000001,684.0,0.003417634996582365,0.10135978453655656,-63.999999999992724,418.79999999993015,8.0,0.42359121298948105,0.0,-233.50000000001455,0.0,0.00019603999215846577,0.0005881199764752233
1781327344.749,5.102,0.000392003136025045,1068.3,769.1999999999999,-0.2049910873440285,0.16277551020408165,-144.79999999999563,337.9999999998836,6.0,0.2857988165680769,0.0,-291.6000000000204,-0.0007840062720502641,-0.0004900039200312627,0.0008820070560564818
1781327349.749,5.099500000000001,0.0009804882831649952,806.2,3339.2,-0.49238578680203043,-0.6110387417378299,-21.599999999998545,214.79999999993015,4.0,0.4497206703910993,0.0,-468.40000000000873,-0.0003921953132661374,-0.0003921953132661374,0.0014707324247472315
1781327354.749,5.1005,0.0005881776296441747,995.0,954.1,-0.42166344294003866,0.020984043917705596,96.59999999999854,96.59999999997672,2.0,1.0,0.0,78.10000000000582,-0.0005881776296441747,-0.000980296049407074,0.0015684736790509005
1781327359.749,5.1,0.0007843137254902839,1222.3,847.9,-0.45256916996047425,0.18085209158535406,96.59999999999854,96.59999999997672,2.0,1.0,0.0,-23.89999999999418,0.0007843137254902839,-0.0006862745098038896,0.0016666666666666139
1781327364.749,5.1,0.00039215686274505487,1024.2,601.4,-0.20883054892601433,0.2600885826771654,-14.200000000004366,207.40000000002328,4.0,0.46576663452249695,0.0,-12.999999999985448,0.0005882352941176693,-0.0005882352941176693,0.0015686274509805677
1781327369.749,5.101,0.0007841599686335149,336.6,652.5,0.1401547721410146,-0.31938125568698816,217.59999999999854,439.20000000006985,8.0,0.7477231329688362,0.0,-14.699999999982538,0.00019603999215846577,-0.00019603999215846577,0.000784159968633689
1781327374.749,5.098,0.0007846214201646841,844.3000000000001,467.2,0.5479632063074902,0.2875333587495235,185.0,671.8000000000466,12.0,0.6376897886274715,-132.60000000000036,-204.2999999999738,0.0002942330325619743,0.0007846214201648583,0.0013730874852884586
1781327379.749,5.0975,0.0005885237861697133,810.3000000000001,691.3,-0.45928338762214993,0.0792488012786362,117.0,739.8000000000466,14.0,0.5790754257906706,-132.60000000000036,-128.69999999998254,0.0,0.00088278567925457,0.001373222167729215
1781327384.749,5.0975,0.0005885237861697133,810.3000000000001,691.3,-0.45928338762214993,0.0792488012786362,117.0,739.8000000000466,14.0,0.5790754257906706,-132.60000000000036,-188.49999999998545,-0.000392349190779925,0.00088278567925457,0.0007846983815595016
1781327389.749,5.104,0.0003918495297806951,717.6,899.1,0.1401547721410146,-0.11226572647986639,165.0,787.8000000000466,16.0,0.6047220106625246,-132.60000000000036,723.7000000000116,-0.0014694357366771716,-9.796238244508677e-05,-0.0004898119122257819
1781327394.749,5.103,0.0007838526357045753,761.1,665.2,0.07766990291262131,0.06723690668162376,275.8000000000029,677.0,14.0,0.7036927621860636,-132.60000000000036,568.8999999999942,-0.001175778953556776,0.0003919263178523747,-0.000293944738389194
1781327399.749,5.102,0.000392003136025045,835.9,787.4,-0.7417027417027419,0.02987741021376209,-150.0,446.0,10.0,0.33183856502242154,-132.60000000000036,298.1999999999971,-0.00039200313602521906,0.0012740101920815268,-9.800078400639181e-05
1781327404.749,5.099500000000001,0.0009804882831649952,1453.3,620.8,-0.04581212401665898,0.4013789113350369,-117.40000000000146,213.40000000002328,6.0,0.2249297094657674,0.0,151.39999999997963,0.0004902441415824104,0.002157074222962885,0.00039219531326578904
1781327409.749,5.0975,0.00019617459538978828,395.5,541.6,-0.3556701030927836,-0.1559065201152492,-49.400000000001455,145.40000000002328,4.0,0.330123796423606,0.0,94.2999999999738,0.00088278567925457,0.0021579205492887163,0.0007846983815595016
1781327414.749,5.0954999999999995,0.00019625159454427123,847.5,722.3,0.3544152744630072,0.07975538285131867,-49.400000000001455,145.40000000002328,4.0,0.330123796423606,0.0,-127.5000000000291,0.0012756353645375015,0.0030418997154354195,0.0006868805809048621
1781327419.749,5.0965,0.0005886392622388136,847.5,783.0,-0.058091286307053944,0.03955841766329347,55.799999999995634,250.59999999997672,6.0,0.6113328012770386,0.0,-903.3000000000175,0.0013734916118906234,0.0027469832237810724,0.0007848523496518096
1781327424.749,5.0969999999999995,0.000784775358053845,969.4,695.1,0.37910085054678005,0.1647942325022529,55.799999999995634,250.59999999997672,6.0,0.6113328012770386,0.0,-631.9000000000087,0.00156955071610769,0.0026486168334315307,0.0004904845987836749
1781327429.749,5.1,0.00039215686274505487,480.6,887.9000000000001,-0.2079207920792079,-0.2976251370113263,255.39999999999418,255.39999999990687,6.0,1.0000000000004559,0.0,-210.00000000001455,0.001666666666666788,0.0019607843137254485,-9.803921568622019e-05
1781327434.749,5.102,0.000392003136025045,487.5,866.3000000000001,-0.5476190476190476,-0.2798049933520461,201.39999999999418,309.39999999990687,8.0,0.8254686489983845,0.0,211.8000000000029,0.001666013328106572,0.00156801254410018,-0.00039200313602521906
1781327439.749,5.102,0.000392003136025045,487.5,866.3000000000001,-0.5476190476190476,-0.2798049933520461,201.39999999999418,309.39999999990687,8.0,0.8254686489983845,0.0,370.1000000000058,0.0012740101920813527,0.00156801254410018,-0.00029400235201882725
1781327444.749,5.102,0.000392003136025045,478.4,866.3000000000001,-0.6123105190629308,-0.2884658288093999,183.1999999999971,327.5999999998603,10.0,0.7796092796096832,0.0,582.8000000000029,0.0017640141121129636,0.00156801254410018,-9.800078400639181e-05
1781327449.749,5.1035,0.00097971980013714,890.2,768.8000000000001,0.12507626601586333,0.07317661241711873,30.0,174.39999999990687,6.0,0.5860091743123063,0.0,731.6999999999971,0.001371607720191961,0.0012736357401781251,-0.00039188792005499513
1781327454.749,5.105,0.00039177277179231726,1017.2,759.7,0.7651444547996273,0.1449153019303281,148.1999999999971,292.5999999998603,8.0,0.7532467532471925,0.0,758.0,0.001077375122428916,0.001077375122428916,-0.0006856023506367727
1781327459.749,5.1085,0.0013702652442007777,702.9,746.4,0.2715654952076677,-0.030014489753674187,46.0,190.39999999990687,6.0,0.6207983193280959,0.0,754.0999999999913,0.0002936282666143033,0.0002936282666143033,-0.0013702652442009516
1781327464.749,5.1105,0.0009783778495256396,904.6,675.4,0.39320388349514557,0.14506329113924055,196.59999999999854,232.99999999988358,6.0,0.921888412017578,0.0,850.2999999999884,-9.783778495266825e-05,-9.783778495266825e-05,-0.0021524312689559207
1781327469.749,5.108499999999999,0.0009787608887148662,804.3000000000001,478.1,-0.1935483870967742,0.25436681222707425,348.59999999999854,384.9999999998836,10.0,0.9527272727275305,0.0,642.2999999999884,0.00029362826661447723,0.00029362826661447723,-0.0026426543995299477
1781327474.749,5.111000000000001,0.00039131285462723134,1029.7,728.6,0.3078231292517007,0.17124495251094807,310.79999999999563,422.79999999993015,10.0,0.867549668874288,0.0,802.2999999999884,-0.00019565642731387634,-0.00029348464097064076,-0.003032674623361608
1781327479.749,5.1105,0.0005870267097153143,896.7,913.4,-0.34906231094978823,-0.009226009612728542,310.79999999999563,422.79999999993015,10.0,0.867549668874288,0.0,429.09999999999127,-9.783778495266825e-05,0.0,-0.002739457978671409
1781327484.749,5.1105,0.0005870267097153143,1734.8,886.9,-0.5291028446389496,0.32341610405462107,192.59999999999854,304.5999999999767,8.0,0.8161523309257903,0.0,183.09999999999127,0.0,0.0,-0.003032971333528892
1781327489.749,5.109999999999999,0.0003913894324852798,1803.6,1104.8,0.06958250497017893,0.2402695640214551,237.59999999999854,349.5999999999767,10.0,0.8398169336384332,0.0,-89.80000000000291,0.0,9.784735812145031e-05,-0.003033268101761136
1781327494.749,5.109999999999999,0.0003913894324852798,1857.3999999999999,832.0,0.04974619289340107,0.38127463374730425,136.8000000000029,257.19999999995343,10.0,0.7659409020219116,0.0,-323.40000000000873,0.0,-0.00029354207436400333,-0.0031311154598825863
1781327499.749,5.109999999999999,0.0003913894324852798,1792.1,735.3,-0.055242390078917694,0.4181372161114189,-34.799999999995634,124.79999999993015,8.0,0.3605769230771249,0.0,-125.20000000001164,0.0,-0.0005870841487280067,-0.0031311154598825863
