sym,mech,t,side,gross,net,net_feeonly,bars,why,tp_pct,sl_pct,truncated,slice,seen_sym
GIGGLE,C1_pw_tp0.5,2026-06-22 23:00:00+00:00,-1,-0.02163058343141189,-0.023720166764745223,-0.02283058343141189,278,SL,6.135922330097081,2.163058343141189,False,OVERLAP_0601_0705,False
GIGGLE,C1_pw_tp0.5,2026-07-05 20:00:00+00:00,1,0.037641801306290905,0.035819926306290904,0.036441801306290905,21,TP,3.7641801306290903,6.634817909936383,False,OVERLAP_0601_0705,False
GIGGLE,C1_pw_tp0.5,2026-07-25 07:00:00+00:00,-1,-0.012643939519771887,-0.01458977285310522,-0.013843939519771887,140,SL,5.296442687747035,1.2643939519771887,False,OOS_0706_0803,False
GIGGLE,C2_pw_tp0.25,2026-06-19 11:00:00+00:00,-1,-0.014187162906496228,-0.016021537906496228,-0.015387162906496228,33,SL,4.246704331450099,1.418716290649623,False,OVERLAP_0601_0705,False
GIGGLE,C2_pw_tp0.25,2026-06-22 23:00:00+00:00,-1,0.025242718446601888,0.02335105177993522,0.02404271844660189,88,TP,2.5242718446601886,2.163058343141189,False,OVERLAP_0601_0705,False
GIGGLE,C2_pw_tp0.25,2026-07-25 07:00:00+00:00,-1,-0.012643939519771887,-0.01458977285310522,-0.013843939519771887,140,SL,2.411067193675887,1.2643939519771887,False,OOS_0706_0803,False
GIGGLE,F_pw_failed_breakout,2026-06-19 13:00:00+00:00,1,-0.019587504455996205,-0.02208854612266287,-0.020787504455996204,673,SL,7.964767616191905,1.9587504455996205,False,OVERLAP_0601_0705,False
GIGGLE,F_pw_failed_breakout,2026-06-23 01:00:00+00:00,1,-0.028716897451876132,-0.030583564118542798,-0.02991689745187613,64,SL,6.81731137495213,2.8716897451876133,False,OVERLAP_0601_0705,False
GIGGLE,F_pw_failed_breakout,2026-07-25 17:00:00+00:00,1,0.05660377358490571,0.05462044025157237,0.05540377358490571,176,TP,5.660377358490571,2.0612947324090527,False,OOS_0706_0803,False
HYPE,C1_pw_tp0.5,2026-06-10 06:00:00+00:00,-1,-0.021392366429805958,-0.023274658096472625,-0.022592366429805957,79,SL,18.26692400656578,2.139236642980596,False,OVERLAP_0601_0705,True
HYPE,C1_pw_tp0.5,2026-06-15 10:00:00+00:00,1,0.08813485377301732,0.08607652043968397,0.08693485377301731,248,TP,8.813485377301731,2.3716634014993954,False,OVERLAP_0601_0705,True
HYPE,C1_pw_tp0.5,2026-06-23 16:00:00+00:00,-1,-0.029303906738780392,-0.03149557340544706,-0.030503906738780392,376,SL,9.699392028822343,2.930390673878039,False,OVERLAP_0601_0705,True
HYPE,C1_pw_tp0.5,2026-07-03 15:00:00+00:00,1,-0.02265906951202982,-0.02488719451202982,-0.023859069512029818,411,SL,6.678369389089456,2.265906951202982,False,OVERLAP_0601_0705,True
HYPE,C1_pw_tp0.5,2026-07-13 06:00:00+00:00,-1,0.03953840043990951,0.03755923377324284,0.03833840043990951,172,TP,3.9538400439909513,1.9947930125591096,False,OOS_0706_0803,True
HYPE,C1_pw_tp0.5,2026-07-23 21:00:00+00:00,-1,-0.00887044713606492,-0.010790238802731587,-0.01007044713606492,115,SL,9.610300429184546,0.887044713606492,False,OOS_0706_0803,True
HYPE,C1_pw_tp0.5,2026-07-28 00:00:00+00:00,-1,0.0534949689573967,0.05095017729073003,0.0522949689573967,715,TP,5.34949689573967,1.8548951698671605,False,OOS_0706_0803,True
HYPE,C2_pw_tp0.25,2026-06-10 06:00:00+00:00,-1,-0.021392366429805958,-0.023274658096472625,-0.022592366429805957,79,SL,9.104601453850188,2.139236642980596,False,OVERLAP_0601_0705,True
HYPE,C2_pw_tp0.25,2026-06-15 10:00:00+00:00,1,0.03873435431459876,0.03671664598126543,0.03753435431459876,209,TP,3.8734354314598765,2.3716634014993954,False,OVERLAP_0601_0705,True
HYPE,C2_pw_tp0.25,2026-06-23 16:00:00+00:00,-1,0.041186830507929456,0.039079538841262786,0.039986830507929456,295,TP,4.118683050792946,2.930390673878039,False,OVERLAP_0601_0705,True
HYPE,C2_pw_tp0.25,2026-07-03 15:00:00+00:00,1,-0.02265906951202982,-0.02488719451202982,-0.023859069512029818,411,SL,2.77844898655372,2.265906951202982,False,OVERLAP_0601_0705,True
HYPE,C2_pw_tp0.25,2026-07-13 06:00:00+00:00,-1,0.014041210973299795,0.012161002639966462,0.012841210973299795,77,TP,1.4041210973299796,1.9947930125591096,False,OOS_0706_0803,True
HYPE,C2_pw_tp0.25,2026-07-23 21:00:00+00:00,-1,-0.00887044713606492,-0.010790238802731587,-0.01007044713606492,115,SL,4.933905579399134,0.887044713606492,False,OOS_0706_0803,True
HYPE,C2_pw_tp0.25,2026-07-28 00:00:00+00:00,-1,0.022751195318632695,0.020876195318632697,0.021551195318632695,72,TP,2.2751195318632695,1.8548951698671605,False,OOS_0706_0803,True
HYPE,F_pw_failed_breakout,2026-06-10 08:00:00+00:00,1,-0.018363606487433567,-0.020294856487433566,-0.019563606487433566,126,SL,18.17134214411754,1.8363606487433566,False,OVERLAP_0601_0705,True
HYPE,F_pw_failed_breakout,2026-06-24 22:00:00+00:00,1,-0.07443535892188183,-0.07643431725521517,-0.07563535892188183,191,SL,10.578137830838246,7.443535892188183,False,OVERLAP_0601_0705,True
HYPE,F_pw_failed_breakout,2026-07-05 01:00:00+00:00,-1,-0.04467914039855557,-0.04677497373188891,-0.04587914039855557,284,SL,7.434560268115109,4.467914039855557,False,OVERLAP_0601_0705,True
HYPE,F_pw_failed_breakout,2026-07-15 03:00:00+00:00,1,-0.06431203571489497,-0.06659016071489497,-0.06551203571489497,459,SL,4.531792428728157,6.431203571489497,False,OOS_0706_0803,True
HYPE,F_pw_failed_breakout,2026-07-24 04:00:00+00:00,1,-0.022404158428622523,-0.02442707509528919,-0.023604158428622523,214,SL,9.205890945335188,2.2404158428622525,False,OOS_0706_0803,True
INJ,C1_pw_tp0.5,2026-06-16 12:00:00+00:00,1,-0.03979786486828191,-0.04161557320161524,-0.04099786486828191,17,SL,6.821576763485469,3.979786486828191,False,OVERLAP_0601_0705,True
INJ,C1_pw_tp0.5,2026-06-21 23:00:00+00:00,-1,-0.018064635878819138,-0.019893802545485804,-0.019264635878819138,28,SL,10.07815713698067,1.8064635878819137,False,OVERLAP_0601_0705,True
INJ,C1_pw_tp0.5,2026-06-23 06:00:00+00:00,-1,0.1251076658053401,0.12260870747200676,0.1239076658053401,671,TP,12.51076658053401,3.7974770103448,False,OVERLAP_0601_0705,True
INJ,C1_pw_tp0.5,2026-07-11 01:00:00+00:00,1,-0.02834058752671032,-0.03043746252671032,-0.02954058752671032,285,SL,3.749751342749161,2.8340587526710324,False,OOS_0706_0803,True
INJ,C1_pw_tp0.5,2026-07-15 14:00:00+00:00,1,-0.015644756393978217,-0.017477048060644883,-0.016844756393978217,31,SL,5.513565891472859,1.5644756393978216,False,OOS_0706_0803,True
INJ,C1_pw_tp0.5,2026-07-20 13:00:00+00:00,1,-0.023543891232883644,-0.025865766232883645,-0.024743891232883643,501,SL,4.548027929798085,2.3543891232883642,False,OOS_0706_0803,True
INJ,C1_pw_tp0.5,2026-07-27 17:00:00+00:00,-1,0.06252583712277823,0.06041854545611156,0.06132583712277823,295,TP,6.252583712277823,1.5312650075660335,False,OOS_0706_0803,True
INJ,C2_pw_tp0.25,2026-06-16 12:00:00+00:00,1,-0.03979786486828191,-0.04161557320161524,-0.04099786486828191,17,SL,2.539419087136922,3.979786486828191,False,OVERLAP_0601_0705,True
INJ,C2_pw_tp0.25,2026-06-21 23:00:00+00:00,-1,-0.018064635878819138,-0.019893802545485804,-0.019264635878819138,28,SL,4.771698889345952,1.8064635878819137,False,OVERLAP_0601_0705,True
INJ,C2_pw_tp0.25,2026-06-23 06:00:00+00:00,-1,0.05135658914728685,0.04919304748062018,0.05015658914728685,349,TP,5.135658914728685,3.7974770103448,False,OVERLAP_0601_0705,True
INJ,C2_pw_tp0.25,2026-07-11 01:00:00+00:00,1,0.010791724686691801,0.008926099686691802,0.009591724686691802,63,TP,1.0791724686691802,2.8340587526710324,False,OOS_0706_0803,True
INJ,C2_pw_tp0.25,2026-07-15 14:00:00+00:00,1,-0.015644756393978217,-0.017477048060644883,-0.016844756393978217,31,SL,2.562984496124013,1.5644756393978216,False,OOS_0706_0803,True
INJ,C2_pw_tp0.25,2026-07-20 13:00:00+00:00,1,0.016418192111719142,0.014558817111719143,0.015218192111719143,57,TP,1.6418192111719143,2.3543891232883642,False,OOS_0706_0803,True
INJ,C2_pw_tp0.25,2026-07-27 17:00:00+00:00,-1,0.030022736668044805,0.02812169500137814,0.028822736668044805,97,TP,3.0022736668044803,1.5312650075660335,False,OOS_0706_0803,True
INJ,F_pw_failed_breakout,2026-06-16 13:00:00+00:00,-1,0.08793248945147678,0.0858845727848101,0.08673248945147677,238,TP,8.793248945147678,3.0459118540133776,False,OVERLAP_0601_0705,True
INJ,F_pw_failed_breakout,2026-07-12 00:00:00+00:00,-1,0.049085365853658594,0.046778074186991925,0.047885365853658594,487,TP,4.90853658536586,5.07530915150848,False,OOS_0706_0803,True
INJ,F_pw_failed_breakout,2026-07-15 17:00:00+00:00,-1,0.05501270275552087,0.052817911088854204,0.05381270275552087,379,TP,5.501270275552087,2.4580540346969233,False,OOS_0706_0803,True
INJ,F_pw_failed_breakout,2026-07-22 07:00:00+00:00,-1,-0.01732101616628173,-0.02002101616628173,-0.01852101616628173,864,TIME,5.234795996920713,5.958073495133773,False,OOS_0706_0803,True
LINK,C1_pw_tp0.5,2026-06-15 07:00:00+00:00,1,0.04081259150805274,0.038903216508052736,0.03961259150805274,105,TP,4.081259150805274,1.010837458573811,False,OVERLAP_0601_0705,False
LINK,C1_pw_tp0.5,2026-06-23 08:00:00+00:00,-1,0.04067110588849715,0.03846173088849715,0.03947110588849715,393,TP,4.067110588849715,2.314230689317392,False,OVERLAP_0601_0705,False
LINK,C1_pw_tp0.5,2026-07-14 14:00:00+00:00,1,0.022836828151361642,0.020755578151361642,0.021636828151361642,270,TP,2.283682815136164,2.5305891049804274,False,OOS_0706_0803,False
LINK,C1_pw_tp0.5,2026-07-21 05:00:00+00:00,1,-0.017992078672254545,-0.020394162005587878,-0.019192078672254545,578,SL,3.8329125545099587,1.7992078672254546,False,OOS_0706_0803,False
LINK,C1_pw_tp0.5,2026-07-27 07:00:00+00:00,1,-0.007538598557530861,-0.009363598557530863,-0.008738598557530862,24,SL,3.2221594120972115,0.7538598557530861,False,OOS_0706_0803,False
LINK,C1_pw_tp0.5,2026-07-29 21:00:00+00:00,-1,-0.018440781995609633,-0.020279323662276298,-0.019640781995609632,37,SL,2.625473195750395,1.8440781995609632,False,OOS_0706_0803,False
LINK,C2_pw_tp0.25,2026-06-15 07:00:00+00:00,1,0.019369204489995278,0.017516079489995277,0.01816920448999528,51,TP,1.9369204489995278,1.010837458573811,False,OVERLAP_0601_0705,False
LINK,C2_pw_tp0.25,2026-06-23 08:00:00+00:00,-1,0.013546154850502649,0.01174302985050265,0.012346154850502649,3,TP,1.354615485050265,2.314230689317392,False,OVERLAP_0601_0705,False
LINK,C2_pw_tp0.25,2026-07-21 05:00:00+00:00,1,-0.017992078672254545,-0.020394162005587878,-0.019192078672254545,578,SL,1.4287353683727264,1.7992078672254546,False,OOS_0706_0803,False
LINK,C2_pw_tp0.25,2026-07-27 07:00:00+00:00,1,-0.007538598557530861,-0.009363598557530863,-0.008738598557530862,24,SL,1.5884680610514144,0.7538598557530861,False,OOS_0706_0803,False
LINK,C2_pw_tp0.25,2026-07-29 21:00:00+00:00,-1,-0.018440781995609633,-0.020279323662276298,-0.019640781995609632,37,SL,0.8609109781413984,1.8440781995609632,False,OOS_0706_0803,False
LINK,F_pw_failed_breakout,2026-06-16 03:00:00+00:00,-1,0.04203891812507635,0.03948058479174301,0.04083891812507635,728,TP,4.203891812507635,5.688124269116926,False,OVERLAP_0601_0705,False
LINK,F_pw_failed_breakout,2026-07-21 18:00:00+00:00,-1,0.031090487238978993,0.028390487238978992,0.029890487238978993,864,TIME,4.756380510440817,1.8959958751991062,False,OOS_0706_0803,False
LINK,F_pw_failed_breakout,2026-07-27 08:00:00+00:00,-1,0.029835507657402147,0.02795321599073548,0.028635507657402148,79,TP,2.983550765740215,1.417156533156848,False,OOS_0706_0803,False
LINK,F_pw_failed_breakout,2026-07-29 23:00:00+00:00,1,-0.020908084024649352,-0.023194542357982684,-0.022108084024649352,467,SL,3.0734000241050863,2.090808402464935,False,OOS_0706_0803,False
LIT,C1_pw_tp0.5,2026-06-15 19:00:00+00:00,1,-0.03164549776476313,-0.033450706098096465,-0.03284549776476313,5,SL,8.963911525029111,3.164549776476313,False,OVERLAP_0601_0705,False
LIT,C1_pw_tp0.5,2026-06-30 00:00:00+00:00,1,-0.029973982671278817,-0.03203439933794548,-0.031173982671278817,250,SL,8.673469387755087,2.9973982671278816,False,OVERLAP_0601_0705,False
LIT,C1_pw_tp0.5,2026-07-06 02:00:00+00:00,1,-0.031143433225718924,-0.03306843322571893,-0.03234343322571893,120,SL,15.506958250497021,3.1143433225718926,False,OOS_0706_0803,False
LIT,C1_pw_tp0.5,2026-07-17 03:00:00+00:00,-1,-0.03567178714777407,-0.03768116214777407,-0.03687178714777407,201,SL,11.05855855855857,3.567178714777407,False,OOS_0706_0803,False
LIT,C1_pw_tp0.5,2026-07-24 06:00:00+00:00,-1,-0.03415036148077977,-0.03679723648077977,-0.03535036148077977,813,SL,11.150737042320522,3.4150361480779767,False,OOS_0706_0803,False
LIT,C2_pw_tp0.25,2026-06-15 19:00:00+00:00,1,-0.03164549776476313,-0.033450706098096465,-0.03284549776476313,5,SL,4.10360884749709,3.164549776476313,False,OVERLAP_0601_0705,False
LIT,C2_pw_tp0.25,2026-06-30 00:00:00+00:00,1,0.03719119226638013,0.035257858933046796,0.03599119226638013,128,TP,3.7191192266380133,2.9973982671278816,False,OVERLAP_0601_0705,False
LIT,C2_pw_tp0.25,2026-07-06 02:00:00+00:00,1,0.07375745526838957,0.07193037193505623,0.07255745526838957,26,TP,7.375745526838958,3.1143433225718926,False,OOS_0706_0803,False
LIT,C2_pw_tp0.25,2026-07-17 03:00:00+00:00,-1,-0.03567178714777407,-0.03768116214777407,-0.03687178714777407,201,SL,5.011261261261284,3.567178714777407,False,OOS_0706_0803,False
LIT,C2_pw_tp0.25,2026-07-24 06:00:00+00:00,-1,0.04624346172135058,0.04424033672135058,0.04504346172135058,195,TP,4.624346172135058,3.4150361480779767,False,OOS_0706_0803,False
LIT,F_pw_failed_breakout,2026-06-15 20:00:00+00:00,-1,-0.06219459450288088,-0.06413626116954756,-0.06339459450288089,136,SL,7.572115384615379,6.219459450288088,False,OVERLAP_0601_0705,False
LIT,F_pw_failed_breakout,2026-06-30 20:00:00+00:00,-1,-0.11305546370113467,-0.11515754703446801,-0.11425546370113468,290,SL,9.934676102340767,11.305546370113467,False,OVERLAP_0601_0705,False
LIT,F_pw_failed_breakout,2026-07-06 11:00:00+00:00,-1,-0.11626255940505335,-0.11812818440505336,-0.11746255940505336,63,SL,15.778853914447152,11.626255940505335,False,OOS_0706_0803,False
LIT,F_pw_failed_breakout,2026-07-17 17:00:00+00:00,1,-0.0630318973808928,-0.06560689738089281,-0.06423189738089281,744,SL,11.03006189213085,6.303189738089281,False,OOS_0706_0803,False
LTC,C1_pw_tp0.5,2026-06-15 12:00:00+00:00,1,-0.0167089475311293,-0.018834989197795964,-0.017908947531129298,313,SL,3.6899563318777244,1.67089475311293,False,OVERLAP_0601_0705,False
LTC,C1_pw_tp0.5,2026-06-23 16:00:00+00:00,-1,0.015740519914142707,0.013646769914142707,0.014540519914142708,282,TP,1.5740519914142708,3.3850597913769946,False,OVERLAP_0601_0705,False
LTC,C1_pw_tp0.5,2026-07-18 16:00:00+00:00,1,0.02604842196281897,0.0242317552961523,0.02484842196281897,16,TP,2.604842196281897,1.1388537891733612,False,OOS_0706_0803,False
LTC,C1_pw_tp0.5,2026-07-13 19:00:00+00:00,-1,-0.007733759994981185,-0.009586884994981185,-0.008933759994981185,51,SL,3.1902552204176495,0.7733759994981185,False,OOS_0706_0803,False
LTC,C1_pw_tp0.5,2026-07-29 05:00:00+00:00,-1,0.013839681133746522,0.011848014467079856,0.012639681133746522,184,TP,1.3839681133746522,2.08663800470563,False,OOS_0706_0803,False
LTC,C2_pw_tp0.25,2026-06-15 12:00:00+00:00,1,-0.0167089475311293,-0.018834989197795964,-0.017908947531129298,313,SL,1.4192139737991236,1.67089475311293,False,OVERLAP_0601_0705,False
LTC,C2_pw_tp0.25,2026-07-18 16:00:00+00:00,1,0.010538261997406059,0.008728886997406059,0.00933826199740606,9,TP,1.053826199740606,1.1388537891733612,False,OOS_0706_0803,False
LTC,C2_pw_tp0.25,2026-07-13 19:00:00+00:00,-1,-0.007733759994981185,-0.009586884994981185,-0.008933759994981185,51,SL,1.5255220417633548,0.7733759994981185,False,OOS_0706_0803,False
LTC,F_pw_failed_breakout,2026-06-16 14:00:00+00:00,-1,0.04031007751937985,0.037889244186046514,0.03911007751937985,596,TP,4.031007751937985,3.057640416274877,False,OVERLAP_0601_0705,False
LTC,F_pw_failed_breakout,2026-07-13 20:00:00+00:00,1,0.03014553014553014,0.02813303014553014,0.02894553014553014,204,TP,3.014553014553014,1.2385923609203657,False,OOS_0706_0803,False
ONDO,C1_pw_tp0.5,2026-06-15 07:00:00+00:00,1,-0.018066250136307527,-0.020041250136307528,-0.019266250136307526,168,SL,6.721915285451216,1.8066250136307527,False,OVERLAP_0601_0705,True
ONDO,C1_pw_tp0.5,2026-06-23 00:00:00+00:00,-1,0.0928180158247108,0.0905211408247108,0.0916180158247108,477,TP,9.281801582471081,1.392266689819064,False,OVERLAP_0601_0705,True
ONDO,C1_pw_tp0.5,2026-07-04 19:00:00+00:00,1,-0.013498112975617364,-0.015309571308950698,-0.014698112975617364,11,SL,7.082728592162564,1.3498112975617365,False,OVERLAP_0601_0705,True
ONDO,C1_pw_tp0.5,2026-07-14 04:00:00+00:00,-1,-0.020504423243058095,-0.022410673243058093,-0.021704423243058095,102,SL,4.0726202158979445,2.0504423243058096,False,OOS_0706_0803,True
ONDO,C1_pw_tp0.5,2026-07-21 11:00:00+00:00,1,-0.038685750076961976,-0.04141075007696198,-0.039885750076961976,888,SL,8.914824931710948,3.8685750076961978,False,OOS_0706_0803,True
ONDO,C1_pw_tp0.5,2026-07-30 14:00:00+00:00,1,-0.017486964959790397,-0.019313006626457064,-0.018686964959790397,25,SL,9.704491725768328,1.7486964959790396,False,OOS_0706_0803,True
ONDO,C2_pw_tp0.25,2026-06-15 07:00:00+00:00,1,-0.018066250136307527,-0.020041250136307528,-0.019266250136307526,168,SL,3.2557221783741186,1.8066250136307527,False,OVERLAP_0601_0705,True
ONDO,C2_pw_tp0.25,2026-06-23 00:00:00+00:00,-1,0.04519172245891654,0.04331255579224987,0.04399172245891654,76,TP,4.519172245891654,1.392266689819064,False,OVERLAP_0601_0705,True
ONDO,C2_pw_tp0.25,2026-07-04 19:00:00+00:00,1,-0.013498112975617364,-0.015309571308950698,-0.014698112975617364,11,SL,3.4252539912917372,1.3498112975617365,False,OVERLAP_0601_0705,True
ONDO,C2_pw_tp0.25,2026-07-14 04:00:00+00:00,-1,-0.020504423243058095,-0.022410673243058093,-0.021704423243058095,102,SL,1.4802093555773819,2.0504423243058096,False,OOS_0706_0803,True
ONDO,C2_pw_tp0.25,2026-07-21 11:00:00+00:00,1,0.0338962006456419,0.0318055756456419,0.0326962006456419,279,TP,3.3896200645641903,3.8685750076961978,False,OOS_0706_0803,True
ONDO,C2_pw_tp0.25,2026-07-30 14:00:00+00:00,1,-0.017486964959790397,-0.019313006626457064,-0.018686964959790397,25,SL,4.7695035460992905,1.7486964959790396,False,OOS_0706_0803,True
ONDO,F_pw_failed_breakout,2026-06-15 08:00:00+00:00,-1,-0.027868567814431075,-0.029746692814431073,-0.029068567814431075,75,SL,6.503311258278149,2.7868567814431073,False,OVERLAP_0601_0705,True
ONDO,F_pw_failed_breakout,2026-07-04 20:00:00+00:00,-1,0.024131842260152987,0.021431842260152986,0.022931842260152987,864,TIME,6.268393172454381,2.9402936492191065,False,OVERLAP_0601_0705,True
ONDO,F_pw_failed_breakout,2026-07-14 06:00:00+00:00,1,0.049580103359173046,0.04740197835917304,0.048380103359173046,363,TP,4.9580103359173044,1.9155939933465032,False,OOS_0706_0803,True
ONDO,F_pw_failed_breakout,2026-07-30 15:00:00+00:00,-1,0.08915749162278604,0.08671374162278603,0.08795749162278603,618,TP,8.915749162278603,2.577795427698553,False,OOS_0706_0803,True
PUMP,C1_pw_tp0.5,2026-06-24 17:00:00+00:00,-1,0.050319488817891465,0.0482590721512248,0.049119488817891466,250,TP,5.0319488817891465,9.269248962581601,False,OVERLAP_0601_0705,False
PUMP,C1_pw_tp0.5,2026-07-02 12:00:00+00:00,1,-0.038586530154602665,-0.04042194682126934,-0.039786530154602665,34,SL,11.107574793125409,3.8586530154602663,False,OVERLAP_0601_0705,False
PUMP,C1_pw_tp0.5,2026-07-16 17:00:00+00:00,1,-0.052227483098530605,-0.05413685809853061,-0.053427483098530605,105,SL,5.966724039013204,5.222748309853061,False,OOS_0706_0803,False
PUMP,C1_pw_tp0.5,2026-07-20 03:00:00+00:00,1,-0.027646409767978622,-0.02945578476797862,-0.02884640976797862,9,SL,15.741650294695484,2.764640976797862,False,OOS_0706_0803,False
PUMP,C1_pw_tp0.5,2026-07-27 12:00:00+00:00,1,-0.04176180676703644,-0.04372534843370311,-0.04296180676703644,157,SL,5.729653882132824,4.176180676703644,False,OOS_0706_0803,False
PUMP,C2_pw_tp0.25,2026-07-02 12:00:00+00:00,1,-0.038586530154602665,-0.04042194682126934,-0.039786530154602665,34,SL,4.789942711648632,3.8586530154602663,False,OVERLAP_0601_0705,False
PUMP,C2_pw_tp0.25,2026-07-16 17:00:00+00:00,1,-0.052227483098530605,-0.05413685809853061,-0.053427483098530605,105,SL,1.46299483648882,5.222748309853061,False,OOS_0706_0803,False
PUMP,C2_pw_tp0.25,2026-07-20 03:00:00+00:00,1,-0.027646409767978622,-0.02945578476797862,-0.02884640976797862,9,SL,7.527013752455783,2.764640976797862,False,OOS_0706_0803,False
PUMP,C2_pw_tp0.25,2026-07-27 12:00:00+00:00,1,0.018358278765201023,0.016538487098534355,0.017158278765201023,19,TP,1.8358278765201024,4.176180676703644,False,OOS_0706_0803,False
PUMP,F_pw_failed_breakout,2026-07-02 15:00:00+00:00,-1,-0.06631976174431378,-0.06839892841098046,-0.06751976174431379,268,SL,10.695364238410608,6.6319761744313785,False,OVERLAP_0601_0705,False
PUMP,F_pw_failed_breakout,2026-07-17 01:00:00+00:00,-1,-0.07445323777173399,-0.07708344610506733,-0.075653237771734,797,SL,7.53920386007237,7.445323777173399,False,OOS_0706_0803,False
PUMP,F_pw_failed_breakout,2026-07-20 04:00:00+00:00,-1,-0.05484555564352553,-0.05682993064352553,-0.05604555564352553,177,SL,14.296597257491106,5.4845555643525525,False,OOS_0706_0803,False
PUMP,F_pw_failed_breakout,2026-07-27 16:00:00+00:00,-1,0.07775119617224875,0.07561994617224874,0.07655119617224874,318,TP,7.775119617224875,5.480057317033713,False,OOS_0706_0803,False
RENDER,C1_pw_tp0.5,2026-06-10 19:00:00+00:00,-1,-0.020463399263752513,-0.022385274263752513,-0.021663399263752513,117,SL,23.036988968202465,2.0463399263752513,False,OVERLAP_0601_0705,False
RENDER,C1_pw_tp0.5,2026-06-15 04:00:00+00:00,1,-0.018571984804960757,-0.020562609804960757,-0.019771984804960757,183,SL,8.63013698630137,1.8571984804960757,False,OVERLAP_0601_0705,False
RENDER,C1_pw_tp0.5,2026-06-23 02:00:00+00:00,-1,0.07142857142857142,0.06914315476190475,0.07022857142857142,466,TP,7.142857142857142,1.7685871537885336,False,OVERLAP_0601_0705,False
RENDER,C1_pw_tp0.5,2026-07-13 14:00:00+00:00,-1,-0.008957861031161606,-0.010765152697828271,-0.010157861031161605,7,SL,3.984063745019938,0.8957861031161606,False,OOS_0706_0803,False
RENDER,C1_pw_tp0.5,2026-07-25 09:00:00+00:00,-1,-0.009023219673472733,-0.010882594673472733,-0.010223219673472733,57,SL,3.504510756419168,0.9023219673472733,False,OOS_0706_0803,False
RENDER,C1_pw_tp0.5,2026-07-28 00:00:00+00:00,-1,0.026203966005665668,0.023848757672332334,0.02500396600566567,533,TP,2.6203966005665666,2.719005891487035,False,OOS_0706_0803,False
RENDER,C2_pw_tp0.25,2026-06-10 19:00:00+00:00,-1,-0.020463399263752513,-0.022385274263752513,-0.021663399263752513,117,SL,11.35626216742374,2.0463399263752513,False,OVERLAP_0601_0705,False
RENDER,C2_pw_tp0.25,2026-06-15 04:00:00+00:00,1,-0.018571984804960757,-0.020562609804960757,-0.019771984804960757,183,SL,4.041095890410959,1.8571984804960757,False,OVERLAP_0601_0705,False
RENDER,C2_pw_tp0.25,2026-06-23 02:00:00+00:00,-1,0.03291925465838519,0.03104425465838519,0.03171925465838519,72,TP,3.291925465838519,1.7685871537885336,False,OVERLAP_0601_0705,False
RENDER,C2_pw_tp0.25,2026-07-13 14:00:00+00:00,-1,-0.008957861031161606,-0.010765152697828271,-0.010157861031161605,7,SL,1.8924302788844751,0.8957861031161606,False,OOS_0706_0803,False
RENDER,C2_pw_tp0.25,2026-07-25 09:00:00+00:00,-1,-0.009023219673472733,-0.010882594673472733,-0.010223219673472733,57,SL,1.5787647467036814,0.9023219673472733,False,OOS_0706_0803,False
RENDER,F_pw_failed_breakout,2026-06-11 04:00:00+00:00,1,0.14011516314779277,0.13741516314779276,0.13891516314779276,864,TIME,21.94497760716572,6.1655151724629995,False,OVERLAP_0601_0705,False
RENDER,F_pw_failed_breakout,2026-06-15 19:00:00+00:00,-1,0.08675166297117522,0.08409332963784187,0.08555166297117521,824,TP,8.675166297117523,4.159547738195248,False,OVERLAP_0601_0705,False
RENDER,F_pw_failed_breakout,2026-06-23 04:00:00+00:00,1,-0.021950947501041828,-0.023780114167708494,-0.023150947501041828,28,SL,7.327586206896537,2.195094750104183,False,OVERLAP_0601_0705,False
RENDER,F_pw_failed_breakout,2026-07-13 15:00:00+00:00,1,-0.01754859877899186,-0.019380890445658525,-0.01874859877899186,31,SL,3.4891375905200896,1.754859877899186,False,OOS_0706_0803,False
RENDER,F_pw_failed_breakout,2026-07-25 14:00:00+00:00,1,-0.009534032116813316,-0.012034032116813314,-0.010734032116813315,672,SL,3.6947513812154766,0.9534032116813316,False,OOS_0706_0803,False
SOL,C1_pw_tp0.5,2026-06-15 12:00:00+00:00,1,0.042987048773766745,0.04113496544043341,0.041787048773766745,50,TP,4.298704877376674,2.7407356925740083,False,OVERLAP_0601_0705,True
SOL,C1_pw_tp0.5,2026-06-24 17:00:00+00:00,-1,-0.03181687689322616,-0.03376687689322616,-0.03301687689322616,144,SL,4.132231404958688,3.181687689322616,False,OVERLAP_0601_0705,True
SOL,C1_pw_tp0.5,2026-06-29 19:00:00+00:00,1,-0.023686849864259663,-0.025601433197592997,-0.024886849864259663,110,SL,6.4104260386345775,2.3686849864259663,False,OVERLAP_0601_0705,True
SOL,C1_pw_tp0.5,2026-07-13 18:00:00+00:00,-1,-0.021901566050522236,-0.0239338577171889,-0.023101566050522236,223,SL,4.05550341868884,2.1901566050522234,False,OOS_0706_0803,True
SOL,C1_pw_tp0.5,2026-07-28 03:00:00+00:00,-1,-0.00872588111567709,-0.010680047782343757,-0.00992588111567709,148,SL,3.6337605672211506,0.8725881115677091,False,OOS_0706_0803,True
SOL,C2_pw_tp0.25,2026-06-15 12:00:00+00:00,1,0.01226233122072197,0.01044670622072197,0.01106233122072197,15,TP,1.226233122072197,2.7407356925740083,False,OVERLAP_0601_0705,True
