trig_idx,entry_idx,dt,side,bar_dir,atr,range,ratio,gross,net,exit_reason,month,sym
195,196,2025-06-21 21:00:00,1,-1,0.00542440333574603,0.025399999999999978,4.682542655450724,-0.022314949201741614,-0.023634949201741612,time,2025-06,ADA
211,212,2025-06-22 13:00:00,1,-1,0.007654460918283166,0.025799999999999934,3.37058354277765,0.027903469079939736,0.026583469079939734,time,2025-06,ADA
235,236,2025-06-23 13:00:00,-1,1,0.006707571632380882,0.017199999999999993,2.564266316138435,-0.050461204557786285,-0.05178120455778629,time,2025-06,ADA
244,245,2025-06-23 22:00:00,-1,1,0.008790857052353683,0.022199999999999998,2.5253510400395056,0.001543474532670041,0.0002234745326700411,time,2025-06,ADA
388,389,2025-06-29 22:00:00,-1,1,0.0037390286732237924,0.024500000000000077,6.552503909759046,0.027432712215320953,0.026112712215320952,time,2025-06,ADA
405,406,2025-06-30 15:00:00,-1,1,0.005218957576991494,0.01540000000000008,2.9507808356007987,-0.002115282919090391,-0.003435282919090391,time,2025-06,ADA
409,410,2025-06-30 19:00:00,-1,1,0.005714484781248814,0.017199999999999993,3.009895145129986,0.03867028493894173,0.03735028493894173,time,2025-06,ADA
454,455,2025-07-02 16:00:00,-1,1,0.005332628917416553,0.02190000000000003,4.106792416864759,0.008236678433350169,0.006916678433350169,time,2025-07,ADA
474,475,2025-07-03 12:00:00,1,-1,0.006223596345970353,0.018100000000000005,2.90828630165248,0.0030075187969923352,0.0016875187969923352,time,2025-07,ADA
547,548,2025-07-06 13:00:00,-1,1,0.0036986465675216853,0.01089999999999991,2.9470239453843146,0.00408788962698,0.00276788962698,time,2025-07,ADA
611,612,2025-07-09 05:00:00,-1,1,0.004253547996584948,0.011400000000000077,2.680115519832575,-0.020336134453781515,-0.021656134453781513,time,2025-07,ADA
